Time,CppFile,LogType,SourceType,SourceID,Team,Weapon,Damage,DestinationType,DestinationID,X,Y
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26459,L_TeamEnemy,1654.1,3622.92,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26460,L_TeamEnemy,1744.6,3830.42,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26461,L_TeamEnemy,1797.95,3570.78,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26462,L_TeamEnemy,1505.27,3527.91,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26463,L_TeamEnemy,1776.95,3802.98,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26464,L_TeamEnemy,1420.93,3687.66,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26470,L_TeamEnemy,1701.82,3479.94,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26471,L_TeamEnemy,1802.03,3586.84,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26472,L_TeamEnemy,1749.75,3674.08,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26473,L_TeamEnemy,1559.64,3746.2,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26474,L_TeamEnemy,1654.6,-3908.64,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26480,L_TeamEnemy,1469.25,-3912.04,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26486,L_TeamEnemy,1514.55,-4033.55,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26487,L_TeamEnemy,1273.56,-3959.33,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26488,L_TeamEnemy,1660.06,-3990.78,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26489,L_TeamEnemy,1339.55,-3683.42,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26490,L_TeamEnemy,1625.12,-3932.91,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26491,L_TeamEnemy,1315.83,-3879.26,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26492,L_TeamEnemy,1384.5,-3750.22,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26493,L_TeamEnemy,1519.43,-3879.15,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26494,L_TeamEnemy,1292.47,-3700.84,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySuicide,26495,L_TeamEnemy,1466.2,-4032.07,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26496,L_TeamEnemy,-1516.18,-2627.38,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26502,L_TeamEnemy,-1277.39,-2823.56,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26508,L_TeamEnemy,-1249.84,-2927.57,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26514,L_TeamEnemy,-1221.33,-2755.16,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26516,L_TeamEnemy,-1286.31,-2693.61,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26518,L_TeamEnemy,-1366.93,-2834.1,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26520,L_TeamEnemy,-1473.97,-2638.3,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26522,L_TeamEnemy,-1432.17,-2832.01,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26524,L_TeamEnemy,-1309.06,-2891.45,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26526,L_TeamEnemy,-1221.02,-2934.02,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26528,L_TeamEnemy,-1331.18,-2831.17,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26530,L_TeamEnemy,-1333.06,-2700.58,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26532,L_TeamEnemy,-1542.12,-2986.36,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26534,L_TeamEnemy,-1200.53,-2716.12,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26536,L_TeamEnemy,-1198.14,-2660.65,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26538,L_TeamEnemy,-1310.65,-2671.64,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26540,L_TeamEnemy,-1511.74,-2799.07,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26542,L_TeamEnemy,-1229.76,-2709.35,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26544,L_TeamEnemy,-1517.52,-2845.66,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26546,L_TeamEnemy,-1260.53,-2918.6,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26548,L_TeamEnemy,-1555.78,-2674.57,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26550,L_TeamEnemy,-1384.89,-2865.96,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26552,L_TeamEnemy,-1257.77,-2666.29,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26554,L_TeamEnemy,-1522.21,-2915.85,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26556,L_TeamEnemy,-1528.51,-2797.2,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26558,L_TeamEnemy,-1416.24,-3004.18,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26560,L_TeamEnemy,-1565.96,-2962.92,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26562,L_TeamEnemy,-1204.06,-2813.8,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26564,L_TeamEnemy,-1579.46,-2614.31,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26566,L_TeamEnemy,-205.762,3626.04,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26568,L_TeamEnemy,-468.799,3622.78,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26570,L_TeamEnemy,-136.707,3422.78,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26572,L_TeamEnemy,-377.588,3485.07,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26574,L_TeamEnemy,-363.489,3355.69,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26576,L_TeamEnemy,-306.519,3659.8,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26578,L_TeamEnemy,-144.385,3650.99,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26580,L_TeamEnemy,-483.448,3314.45,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26582,L_TeamEnemy,-318.287,3425.39,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26584,L_TeamEnemy,-416.065,3625.73,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26586,L_TeamEnemy,-144.959,3538.52,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26592,L_TeamEnemy,-497.046,3526.61,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26594,L_TeamEnemy,-476.685,3593.48,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26596,L_TeamEnemy,-174.317,3295.87,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26598,L_TeamEnemy,-434.046,3576.05,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26600,L_TeamEnemy,-122.095,3635.47,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26602,L_TeamEnemy,-323.475,3412.14,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26604,L_TeamEnemy,-397.657,3397.23,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26610,L_TeamEnemy,-305.127,3579.54,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26612,L_TeamEnemy,-148.865,3380.7,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26614,L_TeamEnemy,-447.376,3285.87,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26616,L_TeamEnemy,-199.915,3677.85,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26618,L_TeamEnemy,-237.244,3669.55,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26620,L_TeamEnemy,-135.035,3337.97,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26622,L_TeamEnemy,-506.507,3643.36,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26624,L_TeamEnemy,-274.402,3517.47,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26626,L_TeamEnemy,-228.858,3432.51,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26628,L_TeamEnemy,-142.164,3414.45,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26630,L_TeamEnemy,-496.18,3610.04,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26632,L_TeamEnemy,-212.72,3617.1,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26634,L_TeamEnemy,-340.284,3551.45,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26636,L_TeamEnemy,-3861.78,-1200.28,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26638,L_TeamEnemy,-3925.74,-996.882,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26644,L_TeamEnemy,-3836.93,-1041.47,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26646,L_TeamEnemy,-4150.86,-925.19,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26652,L_TeamEnemy,-4032.94,-1133.69,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26658,L_TeamEnemy,-4033.76,-1086.96,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26660,L_TeamEnemy,-3986.44,-1271.47,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26662,L_TeamEnemy,-4088.74,-1252.75,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26668,L_TeamEnemy,-3862.53,-1024.99,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26670,L_TeamEnemy,-3883.71,-1044.4,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26672,L_TeamEnemy,-3762.27,-983.906,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26674,L_TeamEnemy,-3774.22,-1205.57,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26676,L_TeamEnemy,-4133.77,-979.109,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26678,L_TeamEnemy,-3802.73,-1079.51,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26680,L_TeamEnemy,-3933.48,-967.048,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26682,L_TeamEnemy,-3805.4,-1113.56,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26684,L_TeamEnemy,-4095.84,-1157.01,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26686,L_TeamEnemy,-3752.52,-1015,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26688,L_TeamEnemy,-4112.94,-1214.3,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26690,L_TeamEnemy,-3987.8,-1169.68,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26692,L_TeamEnemy,-3849.1,-930.818,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26694,L_TeamEnemy,-3878.89,-1052.85,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26696,L_TeamEnemy,-3871.9,-1169.45,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26698,L_TeamEnemy,-3792.86,-1160.64,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyBerserker,26700,L_TeamEnemy,-3916.98,-1109.68,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26702,L_TeamEnemy,-1965.38,1301.95,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26704,L_TeamEnemy,-1825.22,1543.38,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26706,L_TeamEnemy,-1665.76,1170.86,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26708,L_TeamEnemy,-1783.08,1396.48,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26710,L_TeamEnemy,-2021.42,1226.2,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26712,L_TeamEnemy,-1855.8,1421.37,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26714,L_TeamEnemy,-1824.85,1341.67,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26716,L_TeamEnemy,-1712.69,1525.52,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26718,L_TeamEnemy,-1655.6,1274.21,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26720,L_TeamEnemy,-1649.02,1260.81,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26722,L_TeamEnemy,-1678.26,1277.41,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26724,L_TeamEnemy,-1861.13,1202.18,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26726,L_TeamEnemy,-1749.13,1321.96,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26728,L_TeamEnemy,-1893.21,1171.04,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26730,L_TeamEnemy,-1853.18,1296.99,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26732,L_TeamEnemy,-1983.35,1312.65,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26734,L_TeamEnemy,-1719.55,1241.89,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26736,L_TeamEnemy,-1698.69,1390.6,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26742,L_TeamEnemy,-1997.91,1302.39,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26744,L_TeamEnemy,-1841.94,1459.27,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26746,L_TeamEnemy,-1767.49,1368.53,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26748,L_TeamEnemy,-1886.13,1166.66,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26750,L_TeamEnemy,-1746.98,1483.67,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26752,L_TeamEnemy,-1899.84,1174.65,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26754,L_TeamEnemy,-1925.69,1364.8,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26756,L_TeamEnemy,-1811.62,1213.42,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26758,L_TeamEnemy,-1794.82,1193.62,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26764,L_TeamEnemy,-1880.88,1358.61,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26766,L_TeamEnemy,-1872.97,1476.7,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26768,L_TeamEnemy,-1940.89,1286.86,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26770,L_TeamEnemy,-1740.53,1279.27,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26772,L_TeamEnemy,-1710.89,1175.15,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26774,L_TeamEnemy,-1675.45,1163.72,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26776,L_TeamEnemy,-1785.33,1413.35,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26778,L_TeamEnemy,-1966.21,1358.02,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26780,L_TeamEnemy,-1951.67,1447.16,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26782,L_TeamEnemy,-1817.65,1492.5,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26784,L_TeamEnemy,-1812.17,1509.79,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26786,L_TeamEnemy,-1811.53,1325.84,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26788,L_TeamEnemy,-1840.56,1386.24,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26790,L_TeamEnemy,-1886.01,1481.37,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26792,L_TeamEnemy,-1741.45,1532.51,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26794,L_TeamEnemy,-1706.7,1384.91,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26796,L_TeamEnemy,-3922.69,-933.955,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26798,L_TeamEnemy,-3813.02,-1174.48,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26800,L_TeamEnemy,-3627.38,-1265.57,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26802,L_TeamEnemy,-3825.12,-1258.21,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26804,L_TeamEnemy,-3812.45,-1273.87,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26806,L_TeamEnemy,-3829.99,-968.366,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26808,L_TeamEnemy,-3886.19,-992.549,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26810,L_TeamEnemy,-3692.36,-1123.79,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26816,L_TeamEnemy,-3833.14,-1060.81,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26818,L_TeamEnemy,-3903.96,-999.323,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26820,L_TeamEnemy,-3902.49,-1073.62,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemyCapitalShip,26822,L_TeamEnemy,-3731.86,-1224.91,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26828,L_TeamEnemy,-3736.85,-930.879,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26830,L_TeamEnemy,-3840.37,-1122.41,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26832,L_TeamEnemy,-3919.17,-1026.57,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26834,L_TeamEnemy,-3685.52,-1081,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26836,L_TeamEnemy,-3777.34,-964.363,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26838,L_TeamEnemy,-3914.15,-1126.73,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26840,L_TeamEnemy,-3879.04,-1089.03,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26842,L_TeamEnemy,-3589.19,-979.145,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26844,L_TeamEnemy,-3923.47,-1031.38,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26846,L_TeamEnemy,-3859.93,-955.525,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26848,L_TeamEnemy,-3842.38,-1229.26,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26850,L_TeamEnemy,-3846.84,-1032.67,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26852,L_TeamEnemy,-3809.1,-1158.44,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26854,L_TeamEnemy,-3570.69,-1156.5,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26856,L_TeamEnemy,-3872.59,-1134.25,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26858,L_TeamEnemy,-3669.37,-1051.53,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26860,L_TeamEnemy,-3632.53,-1178.74,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26862,L_TeamEnemy,-3767.49,-1075.31,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26864,L_TeamEnemy,-3902.22,-1137.76,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26866,L_TeamEnemy,-3641,-1036.91,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26868,L_TeamEnemy,-3617.33,-1128.51,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26870,L_TeamEnemy,-3902.87,-904.402,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26872,L_TeamEnemy,-3892.01,-1050.58,,,,
0.035252,LevelGenNormal.c,L_spawn,EnemySimple,26874,L_TeamEnemy,-3575.25,-1112.48,,,,
